image_id,age,gender,ethnicity
tmjwefofji,25,0,3
vbkkilnkaa,25,0,3
mifxvyflnw,25,0,3
zdiizyrzjq,25,0,3
jmgisqxvso,25,0,3
awtfgefyvk,25,0,3
btnyzhxawb,25,0,3
wivzarrpnv,25,0,3
zoqlpgoiuf,25,0,3
uetlpjlyfv,25,0,3
eagsdyzeos,25,0,3
iqsigvnjsd,25,0,3
prvdwzqslx,25,0,3
wpznhbxjig,25,0,3
vnvnibbprz,25,0,3
tgbmuvkssg,25,0,3
gbsfzueboi,25,0,3
knjqbospna,25,0,3
ovjfhfzbkc,25,0,3
jrpvxvtyfh,25,0,3
foodrlfzhl,25,0,3
lcebdgagdn,25,0,3
borvjmryhw,25,0,3
nwdpgmcvxd,25,0,3
efzcqcjewb,25,0,3
cisnabbsye,25,0,3
dknthukzhj,25,0,3
foopxozidu,25,0,3
hxdedyrlkr,25,0,3
okeofisusf,25,0,3
wgyaqjoqpi,25,0,3
unvtcvxtwf,25,0,3
fzhnjanixd,25,0,3
ptlbkeascn,25,0,3
fwczlggaih,25,0,3
jodveeomea,25,0,3
sanoeqxatc,25,0,3
brnzroxvxz,25,0,3
uqevhpuyay,25,0,3
ugudshccwd,25,0,3
xqsgkeoowq,25,0,3
yhbhlczcsg,25,0,3
lpfcqpugsu,25,0,3
mwpxexcldq,25,0,3
wwobhlcood,25,0,3
ykcrmdxwau,25,0,3
gecgliuedz,25,0,3
eaagqxbpkk,25,0,3
dgvzwbutuo,25,0,3
cmpgxkwbuq,25,0,4
kkyvmngyyn,25,0,4
gqqkxqqibx,25,0,4
eolqvndgcc,25,0,4
vyztqtumqi,25,0,4
tyorqfmkug,25,0,4
kszwkziiur,25,0,4
rvykjvqumx,25,0,4
dkrijoolae,25,0,4
ifsytyhzjb,25,0,4
bknsrkldik,25,0,4
oxmjcfolgq,25,0,4
kyehowmbwt,25,0,4
rrkuhjfakw,25,0,4
embythnekx,25,0,4
sybqzbxbnc,25,0,4
qhdemopjtd,25,0,4
bgsrjvlwnr,25,0,4
piekxmmrcq,25,0,4
pvskicpzbz,25,0,4
riccjowmlk,25,0,4
wshojcgezo,25,0,4
qpzburtzqv,25,1,0
qkfthfrsgs,25,1,0
ryvwyrbgcy,25,1,0
kwczptuhju,25,1,0
mvrhcguzre,25,1,0
dklxpxhjdt,25,1,0
asirzvcsqq,25,1,0
yuwvxjlpqb,25,1,0
qthqctzvwu,25,1,0
qkmzfcqjil,25,1,0
rxtgymjpre,25,1,0
nqzcckyrmj,25,1,0
gejxarwial,25,1,0
ipmeqamuvc,25,1,0
iazccepbkt,25,1,0
wsbkpxpzrf,25,1,0
unohxmqsma,25,1,0
dhevmsfmbf,25,1,0
lvjkxucpxz,25,1,0
nueweemuqi,25,1,0
lzbmhrmfln,25,1,0
lihmwyclng,25,1,0
hzpkuilguh,25,1,0
liwqiuwvlb,25,1,0
qjtniuyxwx,25,1,0
htfibflqkh,25,1,0
hwwnlmjrfs,25,1,0
zsysbfnntm,25,1,0
siuhjorjzw,25,1,0
osicorjuke,25,1,0
fscargpjhd,25,1,0
gggayapojb,25,1,0
svasxsedov,25,1,0
ahbnjbrsna,25,1,0
uapiqsebyt,25,1,0
mwevviwrgu,25,1,0
dlohwljlyq,25,1,0
eyunemfull,25,1,0
gnjflqqnej,25,1,0
hpxhuzwqmx,25,1,0
auwtcpgttq,25,1,0
vmgjcsreom,25,1,0
hxxlculjrq,25,1,0
zcvoinfulq,25,1,0
wbzjwoyhom,25,1,0
fkhdpnaaph,25,1,0
vrtaxiyfio,25,1,0
ulxgsfmbpp,25,1,0
plmljgaqao,25,1,0
jdinxnagjc,25,1,0
crxpospvmf,25,1,0
vqqvzcltih,25,1,0
vulerqqsyl,25,1,0
ughdcldxuy,25,1,0
pldawpqduu,25,1,0
jzuitifqpr,25,1,0
qpbgfbmhjq,25,1,0
ogxkzkggnw,25,1,0
nhkrizatkw,25,1,0
jacbepdhmy,25,1,0
ojhqrheimo,25,1,0
ccjlabkdzv,25,1,0
cuolvqrwxr,25,1,0
zrcmybtllf,25,1,0
vzqnhzbxeb,25,1,0
sgjxhdyihu,25,1,0
iedfuwykua,25,1,0
qoummhhdpg,25,1,0
jiunavglvm,25,1,0
pauxqlktap,25,1,0
jufhdgctjd,25,1,0
zwuuvwwnwc,25,1,0
dxcmkzwhlb,25,1,0
ilibkkdmuv,25,1,0
mitvvaheuo,25,1,0
biqrktaxjo,25,1,0
tnhlyxuqlk,25,1,0
lmyebykjrp,25,1,0
vkkgvaskmd,25,1,0
rxtehgnflo,25,1,0
bqxbfmgvcz,25,1,0
phwbvfuytq,25,1,0
yvbxmmvxog,25,1,0
pwedyvwecb,25,1,0
iqzfdbucyd,25,1,0
dazqxdykdw,25,1,0
secwxbboms,25,1,0
pifhsxwuap,25,1,0
kbzyeknazx,25,1,0
onyyqlrmmi,25,1,0
nfpmylonyp,25,1,0
afevjvcewt,25,1,0
jjwupntiqx,25,1,0
rprletyunq,25,1,0
xrkaubbyzb,25,1,0
yxetmphbci,25,1,0
hpadlmshpu,25,1,0
usshtpaebx,25,1,0
mrvgicthes,25,1,0
hohopvfvyc,25,1,0
jtnwtwunur,25,1,0
xzutklsvfs,25,1,0
lhnnfrvqlf,25,1,0
gbvhdqplap,25,1,0
lbfgbxamgt,25,1,0
njxhezqwkx,25,1,0
xpuyhormvb,25,1,0
khpbdotijf,25,1,0
sgiwlyvkfa,25,1,0
nojfexhdub,25,1,0
wxdcsmkfcf,25,1,0
xkwmxrmnjv,25,1,0
qiodcnpaik,25,1,0
qckmztgthr,25,1,0
vjfnuiuibm,25,1,0
bnoutqxtdl,25,1,0
hnroutytzt,25,1,0
wbastotnkk,25,1,0
ryhnepwgcn,25,1,0
bhvcvymgar,25,1,0
ywwgadxauq,25,1,0
rllmpcsxgq,25,1,0
iojhdzyubu,25,1,0
osajxsemwe,25,1,0
zksknylaea,25,1,0
wynrikcavd,25,1,0
hpesgvywem,25,1,0
nfzhfstuuh,25,1,0
bfbkbinuyh,25,1,0
yniybrmheq,25,1,0
wygiymtuvj,25,1,0
nzkcnnxgyq,25,1,0
khlxgmbwri,25,1,1
itkbsxzmiq,25,1,1
ihkfpdeolv,25,1,1
ltjkeochjz,25,1,1
bivkksyfut,25,1,1
ybvioyveaj,25,1,1
jlsjwqfwex,25,1,1
lkxhwynoum,25,1,1
kbivektnxs,25,1,1
itpryxancl,25,1,1
hvfghhxlnq,25,1,1
bjfoheyosn,25,1,1
vkdadnvqjd,25,1,1
qkviyntxnh,25,1,1
sfqqoxxopm,25,1,1
ammloxxkhm,25,1,1
muahglsgid,25,1,1
vahcheiehu,25,1,1
tapihixuou,25,1,1
ombtbxonyx,25,1,1
smpsldvlzs,25,1,1
ybcaqcnarx,25,1,1
eiyhbqnadp,25,1,1
zjelmpvhko,25,1,1
bycqwoeggl,25,1,1
pkkomhjavk,25,1,1
icfmsigmea,25,1,1
uhuhpfayrj,25,1,1
usxbkrlmeb,25,1,1
bzxkpfrktf,25,1,1
bdwqsestjz,25,1,1
otvrohucro,25,1,1
qdekpcyxhb,25,1,1
gdteiybqtl,25,1,1
tvmozelpkj,25,1,1
vjvhoiuswv,25,1,1
fhknshxhaj,25,1,1
kueiyevrne,25,1,1
mcvrzkivql,25,1,1
mrpynmxjxd,25,1,1
kxvfvlhiep,25,1,1
yqpeoruwuz,25,1,1
qveaobfnei,25,1,1
usmhxrnipx,25,1,1
jbksxalzvn,25,1,1
sjvrvkyklp,25,1,1
egvkoudhsn,25,1,1
mkzuvupzoa,25,1,1
wkqhkpflmq,25,1,1
dniaqtjkho,25,1,1
knuofhjnfu,25,1,1
fjsutxciso,25,1,1
kyyvrwcvaj,25,1,1
sjbyygkjzv,25,1,1
ekxzmlcyjo,25,1,1
ryssqbujwa,25,1,1
zcrjyauade,25,1,1
nvqumxlblz,25,1,1
lrdopwnlyn,25,1,1
obgfdmvslj,25,1,1
ntfuymyvxe,25,1,1
qhjyylnuij,25,1,1
vixxlyhmzn,25,1,1
amtapaquwj,25,1,1
ifnifuavtr,25,1,1
lemlmoxmli,25,1,1
aajxnbempk,25,1,1
rxdrvzkvbn,25,1,1
gmnozvonnt,25,1,1
xmtmdhxveo,25,1,1
fftpbysyvw,25,1,1
vcximdyvrl,25,1,1
sumupvpzin,25,1,1
rchsvnbfnh,25,1,1
hmikphruoh,25,1,1
dssydkzzoe,25,1,1
dfkmktjbqt,25,1,1
uqyqglltrz,25,1,1
saiestpvzi,25,1,1
ietpfqpswu,25,1,1
eimowebknu,25,1,1
agpklwlqvi,25,1,1
mfvarwmztn,25,1,1
izrndnbcvu,25,1,1
zfdxsrrtzg,25,1,1
sgobnssvvr,25,1,1
wxyftnhrdo,25,1,1
mncqgxmzap,25,1,1
shkapdyddc,25,1,1
vrqwirojwh,25,1,1
atqevsohee,25,1,2
lnvxhduyxl,25,1,2
ftjvqetcbb,25,1,2
xrwfgbejpl,25,1,2
pugzuyqzdj,25,1,2
xakpgtsnfi,25,1,2
hlfvzikwaq,25,1,2
oxrushenmr,25,1,2
qwnlizpaqv,25,1,2
kpddvebpql,25,1,2
zjksxpakum,25,1,2
ccbirwyhpd,25,1,2
rmgezuerpi,25,1,2
gbmqviiniu,25,1,2
iwkjsclowb,25,1,2
uhrkwobxyu,25,1,2
lbmyllmozh,25,1,2
ugaiujbbsd,25,1,2
jqtqusbuzc,25,1,2
femjdwqjvw,25,1,2
ekqeeayqjv,25,1,2
rkbadqhxme,25,1,2
lednozqhzf,25,1,2
pmaecppvlr,25,1,2
ktrkenhzue,25,1,2
uyqeaojgof,25,1,2
igztmxmlrt,25,1,2
guogvrqffl,25,1,2
tlapgohrhv,25,1,2
qrpqubazyh,25,1,2
jddfsfccbe,25,1,2
bohdsegvul,25,1,2
gxbedywhhq,25,1,2
mixdztkslt,25,1,2
stvelvbdih,25,1,2
qyzoqsgrxr,25,1,2
exiorkonty,25,1,2
djkrffarqx,25,1,2
mnipumxqzz,25,1,2
xaozdauuwn,25,1,2
ibzenyfbue,25,1,2
sowcjclaoy,25,1,2
zmubbifnex,25,1,2
keqhovsoct,25,1,2
fdihgsmyer,25,1,2
oacdtisaqz,25,1,2
pyoeheolrt,25,1,2
nwjdkinpmo,25,1,2
dbobmfrhll,25,1,2
jvjyxxuoqj,25,1,2
swreoobqck,25,1,2
vhphdiotvq,25,1,2
vuiwhbyjxf,25,1,2
iyadrrcwpo,25,1,2
rrwivafrug,25,1,2
ndbaligbad,25,1,2
tvytyrlsao,25,1,2
vypvycmolf,25,1,2
whidjcxlne,25,1,2
ytbtcuucrf,25,1,2
nocljqbqkz,25,1,2
eonhnjtjad,25,1,2
gabgvnrfoe,25,1,2
qlmelmjqua,25,1,2
xvoeclusgr,25,1,2
nfokunbzwv,25,1,2
zaltqbjope,25,1,2
fbhbwsheft,25,1,2
kkrcffbtkt,25,1,2
rijtlbwrlz,25,1,2
dslytovnzo,25,1,2
rjozhgtlij,25,1,2
dmubpobfbu,25,1,2
iilhkjfblc,25,1,2
dwcjdrjjrh,25,1,2
rpxioubpsd,25,1,3
wixonosuqg,25,1,3
khaorwnerw,25,1,3
zluwfahhfm,25,1,3
piswrrrcol,25,1,3
rzrbwbckie,25,1,3
rxktanedsh,25,1,3
ggixyygxbr,25,1,3
ccpmattmoy,25,1,3
nnhmluqiwo,25,1,3
blpdfbfjhq,25,1,3
wbhiecvswo,25,1,3
gacvzwrlie,25,1,3
ommafhdkui,25,1,3
tkkevqomyl,25,1,3
zoeuhnbwec,25,1,3
iqabsbqbjb,25,1,3
sldpprnqji,25,1,3
rrcveozwjh,25,1,3
nrqhakeqlj,25,1,3
uhenmuncdl,25,1,3
xoyfsszsnj,25,1,3
vmprpqgjtp,25,1,3
zwdgrmvclr,25,1,3
fnoeyzmxvm,25,1,3
fklenqiije,25,1,3
tyfrkamegu,25,1,3
pqhknhubdh,25,1,3
prfcyapwpe,25,1,3
jejppfubvm,25,1,3
zxwvzrkohf,25,1,3
atwoedieep,25,1,3
dbjkyxmutt,25,1,3
rjsqmccrev,25,1,3
imrabggrac,25,1,3
pojxtdtioa,25,1,3
tbeozrhvjw,25,1,3
rxqyqqutro,25,1,3
fprjcrjbei,25,1,3
zuqjnthltp,25,1,3
bdwmmvwess,25,1,3
zuhhrmxltf,25,1,3
vegueozudq,25,1,3
xdtdrwuqdw,25,1,3
fyugsswfpj,25,1,3
qchqrhobwu,25,1,3
lvotebnzwz,25,1,3
ftqfxqioql,25,1,3
tkziiajrxp,25,1,3
fthdntkutl,25,1,3
ouarqpxabq,25,1,3
tkckuutjar,25,1,3
jvwoalsbar,25,1,3
uyctzaxiox,25,1,3
wbyicxwrqo,25,1,3
vqlusxmkps,25,1,3
olpkefivab,25,1,3
rmjbhdwfhn,25,1,3
zwoatxqqog,25,1,3
vmxxsgeqtv,25,1,3
xnznmwyyus,25,1,3
wztzcmmyqb,25,1,3
oulxplwjsc,25,1,3
bealezeaes,25,1,3
nojqouhruh,25,1,3
oonmvycgkh,25,1,3
icccgwngqs,25,1,3
jkzypjxspy,25,1,3
oltcvdgscs,25,1,3
aqzprbddob,25,1,3
tvfnyrgwxn,25,1,3
agcvrxhphp,25,1,3
oiinxyboho,25,1,3
eokkorjexf,25,1,3
kwzebjsirh,25,1,3
lgtcajbdsd,25,1,3
emsbwiagay,25,1,3
fqgtuynhio,25,1,3
hkguiexvss,25,1,3
qggjfsooui,25,1,3
mfbvpzxqbd,25,1,3
ylgkkzmhks,25,1,3
rgzwkrbnli,25,1,3
qtejbwjvkh,25,1,3
urvrivzwhs,25,1,3
wmzzexoehb,25,1,3
tslmuwnbsi,25,1,3
ftomxqfkid,25,1,3
gsztxzfrzt,25,1,3
szyrmfntye,25,1,3
uzszkcrpys,25,1,3
amegosynaw,25,1,3
bvihhpgioh,25,1,3
jkitfmcrzk,25,1,3
zaynwldhdp,25,1,3
hhdrqhmbjc,25,1,3
idpugfpdas,25,1,3
xrxlslgbbn,25,1,3
icmxvtscwq,25,1,3
irwplnljfd,25,1,3
ztzaiccsqa,25,1,3
ddvktrqnjk,25,1,3
ovyemnylmw,25,1,3
toyjjgwiee,25,1,3
ucsqehnday,25,1,3
ebkorodtrf,25,1,3
zdxotnqzha,25,1,3
tccloiohjz,25,1,3
rvvjgofrdq,25,1,3
icjldchmlr,25,1,3
sgnrulbkaj,25,1,3
tmussryeup,25,1,3
vgrxtikcqg,25,1,3
znwlsqnfay,25,1,3
nyiuigajtm,25,1,3
goqtivvyek,25,1,3
buqmlmabuw,25,1,4
flpjdtdrmp,25,1,4
whionnuqcs,25,1,4
tnaamiuiko,25,1,4
rqhrsxzwdf,25,1,4
neflztelbg,25,1,4
carsptevsy,25,1,4
ycsnovjnao,25,1,4
boslvqikwd,25,1,4
jkwvznmyos,25,1,4
hgxpvkdkqn,25,1,4
ludxjualus,25,1,4
lxhrbrxhmm,25,1,4
twvmlpmumz,25,1,4
abuftlrfpd,25,1,4
hkjlnimzzm,25,1,4
gfvgxniztg,25,1,4
rdbcgksmkr,25,1,4
dbmgskhsfu,25,1,4
bsfmnljeon,25,1,4
tdqxfmfxia,25,1,4
iabpzmyyxu,25,1,4
jowgftaxdo,25,1,4
bzlflxxvml,25,1,4
abjhuljkxz,25,1,4
qnezulooov,25,1,4
dngycmxvcz,25,1,4
rltrzxjuto,25,1,4
esawxqrlpy,25,1,4
jxubekfzll,25,1,4
ylvhysqlla,25,1,4
xavpcnbzyx,25,1,4
lewlnoqojb,25,1,4
yimualedta,26,0,0
punoxjunxm,26,0,0
buybqlytix,26,0,0
ofrwyobfjk,26,0,0
myhqgtoxjy,26,0,0
qpuhzspyzw,26,0,0
hawvkwivcl,26,0,0
scbmhhvkph,26,0,0
tiwfzlkxjk,26,0,0
nufzbpksct,26,0,0
ejnkehjufr,26,0,0
wemkwdxxoi,26,0,0
dkefgrcefu,26,0,0
kkuxsrsbos,26,0,0
fiybbqfbzj,26,0,0
mzeczxowsj,26,0,0
rbevdkgdre,26,0,0
zsmdkpvitr,26,0,0
exgupoyrwt,26,0,0
atozvupjka,26,0,0
znnzvbtfqb,26,0,0
sodtlqvjzs,26,0,0
uxagohtjen,26,0,0
jfohtlkyav,26,0,0
xcfwzjbbzi,26,0,0
abzqcmgtof,26,0,0
fljdbuezzk,26,0,0
gjudodvyud,26,0,0
ejyyatlhiz,26,0,0
nfwrhisqak,26,0,0
jdesxnjppa,26,0,0
cmcyuknjox,26,0,0
qphcmoxgvm,26,0,0
qdkehgudza,26,0,0
pqrzghouup,26,0,0
eeqywnslcs,26,0,0
pwslospdny,26,0,0
ehzatifqvg,26,0,0
pjfarsygss,26,0,0
oiazurojgf,26,0,0
snnsopwzea,26,0,0
bnfdpylahq,26,0,0
ssnnmqhrzb,26,0,0
lozacrhnik,26,0,0
tenavvhesh,26,0,0
fthljwzpds,26,0,0
xxpieqagqn,26,0,0
ofryedwokm,26,0,0
zmvhsogqcv,26,0,0
osywfbsmos,26,0,0
qxtdttqcuv,26,0,0
djwhgaicim,26,0,0
ceepbveirx,26,0,0
jyssgwwasw,26,0,0
owuyjuiblx,26,0,0
ppglcjpuut,26,0,0
chdojplywl,26,0,0
uxvoooyqqd,26,0,0
mqnrwmlkdf,26,0,0
jzlwcjafhk,26,0,0
kxpzhamhby,26,0,0
ogxkfxmnff,26,0,0
fknzqpwmdb,26,0,0
tykfulprmk,26,0,0
rpvfutiqwz,26,0,0
xhnkzsgsur,26,0,0
zttxeqcpep,26,0,0
bgdcgmlgur,26,0,0
euhntzbnzy,26,0,0
fqxvstnsie,26,0,0
huvlsebmoa,26,0,0
mzycqjonjj,26,0,0
tdihjehvap,26,0,0
fpapmbzngr,26,0,0
puayzjucks,26,0,0
wwlntkpryu,26,0,0
dvloohxsiz,26,0,0
qsnfgkymyh,26,0,0
xparhvrbtz,26,0,0
sbifuxphnf,26,0,0
wqtfqheyke,26,0,0
jjvwuiidsu,26,0,0
klrfkfeqok,26,0,0
esjmxazvoe,26,0,0
yylbhgzodb,26,0,0
krehkehwbp,26,0,0
zjzphpolpm,26,0,0
wjskctzzdi,26,0,0
tteubkfard,26,0,0
wvioqeoihl,26,0,0
aaxdbzgizp,26,0,0
ichpxogiub,26,0,0
knbzbgohuh,26,0,0
guqwtcfugy,26,0,0
cxprmbhfec,26,0,0
ympotshrns,26,0,0
cjergcwbes,26,0,0
qfnsbzxiqn,26,0,0
meljknzzvf,26,0,0
xzhjozixtn,26,0,0
odwfbbkfpw,26,0,0
vzpovuvflw,26,0,0
avfauamwtz,26,0,0
agdolddeio,26,0,0
ihpimilvut,26,0,0
bsloxxpssp,26,0,0
oajlxpytaf,26,0,0
pmzppxuupf,26,0,0
ixwyxzwbky,26,0,0
jewrvbsksz,26,0,0
ksnifckkao,26,0,0
gtzypfeqds,26,0,0
lpvmyyhkrm,26,0,0
xqgqrlmwfq,26,0,0
nskbfdjfvy,26,0,0
nusdxebqnq,26,0,0
mruwyenmqs,26,0,0
hyjhmhnotb,26,0,0
oidcrjqccp,26,0,0
lrunmerwwb,26,0,0
roelddgeso,26,0,0
awngefcqne,26,0,0
wlxordwixs,26,0,0
eduiwihnqj,26,0,0
kiwviwdyhd,26,0,0
epkexagoyb,26,0,0
debnqtfpjb,26,0,0
jmiqxinryq,26,0,0
keobxbdnsf,26,0,0
mfwanejwkt,26,0,0
qrcyuwvuun,26,0,0
mqvhedpbur,26,0,0
kwwzzlzsjd,26,0,0
ejdrmwjsoh,26,0,0
grhixapnot,26,0,0
xhqckhqrdv,26,0,0
vuhgnlpqpa,26,0,0
yfarezirac,26,0,0
vpmigqkrwo,26,0,0
dyoqeedymv,26,0,0
dnhcfgnayi,26,0,0
hxyqkgnajy,26,0,0
sgswcslsoj,26,0,0
usmhecmnri,26,0,0
wffvpsrnop,26,0,0
bwhxejikjv,26,0,0
lskwvlaixz,26,0,0
uruabmbmqw,26,0,0
bqznhehfns,26,0,0
gjbovfzrmz,26,0,0
lajodihlpm,26,0,0
trmiihmkyj,26,0,0
tlefqdaqfw,26,0,0
abjketoesw,26,0,0
ajdnllbage,26,0,0
etaaqpmstd,26,0,0
bjsxhxxvum,26,0,0
dlkzpqpdjw,26,0,0
atqrqumtoz,26,0,0
xbltqzgyvt,26,0,0
mpbegsjcge,26,0,0
jngfnmkeob,26,0,0
dclarfpqgk,26,0,0
yyamlrilsm,26,0,0
glhpicdlnc,26,0,0
sandxkcxgo,26,0,0
yvlzfhejaz,26,0,0
lpsgbmrkrv,26,0,0
fofuftxele,26,0,0
sanfxwjchh,26,0,0
qgcfbjgnfs,26,0,0
dnzwjquqjg,26,0,0
vlllahnkrr,26,0,0
edtvfpfbro,26,0,0
gsbvpskfgy,26,0,0
zpemjohlpy,26,0,0
ikruwqefia,26,0,0
nzehtuotlj,26,0,0
mgabdxuiku,26,0,0
peyngzzfqg,26,0,0
rjghpmwidg,26,0,0
mebnscwyom,26,0,0
ayijdffgxu,26,0,0
gguivprhzq,26,0,0
rhosmofqah,26,0,0
ihtbxprbin,26,0,0
nhpeocbnas,26,0,0
aixevurzzs,26,0,0
kmgfeeeure,26,0,0
dtiomjupll,26,0,0
hptzgysuhk,26,0,0
reoyckyypl,26,0,0
xpijxioinr,26,0,0
xwywovrpkc,26,0,0
egxzphgxlc,26,0,0
jioqhuzpii,26,0,0
fweudhkcft,26,0,0
tjewpwtaqt,26,0,0
itctfnoxml,26,0,0
vnwucsenst,26,0,0
iwghvmcedo,26,0,0
xzcrkzwsrz,26,0,0
xrykjjcxtt,26,0,0
pcfbvhawca,26,0,0
odeupjzvml,26,0,0
cdgzwdvbyj,26,0,0
hqazehpvld,26,0,0
jrwxambaan,26,0,0
syicvyngxh,26,0,0
yrkejxyfch,26,0,0
gbabyhxzlj,26,0,0
txnplekjcx,26,0,0
azgwxosqlp,26,0,0
lsrycphisa,26,0,0
enaheovymo,26,0,0
vkwttlinfu,26,0,0
kstsfulunh,26,0,0
ygvbeazmwm,26,0,0
gfhkmlhjwu,26,0,0
eubyhkfwfk,26,0,0
ufohngkpzw,26,0,0
mvsdalpzou,26,0,0
cnnnmqdpky,26,0,0
joezeogvle,26,0,0
jqrbahbayz,26,0,0
wbkjswscxu,26,0,0
hbikcgnoeb,26,0,0
jxqfwwmsij,26,0,0
gjmeauwuok,26,0,0
oyxudvadcq,26,0,0
hafffcvopv,26,0,0
jqpcqxzcip,26,0,0
ctsqbsylig,26,0,0
oubnwwruzf,26,0,0
etrvnrqqrr,26,0,0
uhviktszti,26,0,0
rbrpeptqwp,26,0,0
enmwqqkkvw,26,0,0
ytlvloloqi,26,0,0
nfakzqjeie,26,0,0
zkstileovs,26,0,0
eveouhdzhj,26,0,0
xgmzyqrmzd,26,0,0
xlsokmxhtc,26,0,0
jszrdgpofk,26,0,0
pdbfnvyzyp,26,0,0
kxzijdsfdf,26,0,0
nvfvoxmyyf,26,0,0
mpksgnajrf,26,0,0
btoxaftuap,26,0,0
ckwqlxtexw,26,0,0
zrqggayxzq,26,0,0
cfpnsdpiph,26,0,0
msxssucxgw,26,0,0
umiejyxqbo,26,0,0
ktqddhzutr,26,0,0
gxyoihxhys,26,0,0
xsfptuswkc,26,0,0
cdafzncsjk,26,0,0
appkmidzjg,26,0,0
dellviajvw,26,0,0
zdeattttho,26,0,0
opnpkypntu,26,0,0
wnnqyjkljc,26,0,0
xtgkaubdvh,26,0,0
hgsgoiiyda,26,0,0
deyptbpbxr,26,0,0
aconcciopa,26,0,0
ofuhegjxor,26,0,1
wqrmfatnpb,26,0,1
dffuyuixhs,26,0,1
jriiogdooi,26,0,1
gbmlpvjggy,26,0,1
nsfahljutm,26,0,1
fbpbomlixb,26,0,1
prqqlroidq,26,0,1
erhfdllbki,26,0,1
uthougesse,26,0,1
cqctowzcnv,26,0,1
jraziobfwb,26,0,1
oqviflziju,26,0,1
itdktlmhmd,26,0,1
vtyashtxgd,26,0,1
xrudazrlei,26,0,1
bpotqkvhmi,26,0,1
jzakalqbbi,26,0,1
ulicbckmfu,26,0,1
jmwwblglby,26,0,1
ooivxsbduf,26,0,1
asnysstgys,26,0,1
sajzomneqp,26,0,1
sdadnzjixb,26,0,1
lrjrcwoqtn,26,0,1
fiawkmqpzq,26,0,1
cbkycvobvi,26,0,1
zynwympqbm,26,0,1
ieemhlzgoi,26,0,1
vrrngawjjy,26,0,1
csgijaxcup,26,0,1
xfopikojak,26,0,1
orkxquvabj,26,0,1
zhmahnhswf,26,0,1
yptwrcqkmb,26,0,1
wlhjehiqfi,26,0,1
chwtrblyme,26,0,1
twhnfzjssu,26,0,1
fqlwtoyfqv,26,0,1
tsolqkuaya,26,0,1
cczdodfezq,26,0,1
djxisraabc,26,0,1
uvtfnwlozc,26,0,1
foddeubbrh,26,0,1
ikderwqvbb,26,0,1
vznjtqwlfa,26,0,1
wpzoupibwi,26,0,1
adsfjrxbin,26,0,1
ojsaiipphd,26,0,1
mdrtwtaapt,26,0,1
sajysmjxyi,26,0,1
achcvevbxz,26,0,1
hlygsgkecf,26,0,1
tapxahdnyo,26,0,1
vquiinhvil,26,0,1
avugdtszep,26,0,1
vygbxgaodl,26,0,1
wcoanqaqnu,26,0,1
ebhreadoxp,26,0,1
dtfxnvedco,26,0,1
wycrpkajiz,26,0,1
errhyhhksc,26,0,1
ejgqjxulmo,26,0,1
biniabemop,26,0,1
eutzkaaydw,26,0,1
hxcovcdqqz,26,0,1
fczmgfaqcx,26,0,1
hhkqtaupck,26,0,1
ovitohbksu,26,0,1
vdzxgutgxn,26,0,1
thfgdgtxic,26,0,1
uidprkhzus,26,0,1
gdprskbgqf,26,0,1
argdvxqfdf,26,0,1
wykzjdjjzj,26,0,1
epwavzgety,26,0,1
bsjwfhbvyd,26,0,1
jzahrkaywt,26,0,1
mbqyayqyvo,26,0,1
gcjtgrwcsr,26,0,1
xdgjsfvxtd,26,0,1
bhokuntvfs,26,0,1
cueovyebnz,26,0,1
egrnnecqtd,26,0,1
ggbltyikbq,26,0,1
dugybmacmc,26,0,1
gkglzzoeku,26,0,1
iwlxkszyim,26,0,1
rbbzlznujh,26,0,1
ygggtuekvf,26,0,1
fbiloxtkka,26,0,1
udeyqfhihf,26,0,1
tkvuhuwkrn,26,0,1
emdseriltn,26,0,1
ihadvwpkgw,26,0,1
wrjgutjdhk,26,0,1
ewarezqqsu,26,0,1
uhtuqwelgt,26,0,1
ijvbcducls,26,0,1
ybdedjqspx,26,0,1
hwcffneesa,26,0,1
ehdmxvqbyu,26,0,1
bcbeupcdqb,26,0,1
lwumspjgrb,26,0,1
itbcqushog,26,0,1
dodcgrajfb,26,0,1
nqlrbowyrv,26,0,1
ayrqdaseed,26,0,1
tvnadjsigd,26,0,1
rymrhhbomo,26,0,1
ibuvjdlsso,26,0,1
bmagxaxkxi,26,0,1
mfwlvzsqkx,26,0,1
asyqhlnfkq,26,0,1
uhbdgxnpkm,26,0,1
tclxiadxie,26,0,1
xdtljozqad,26,0,1
bvvwihjytr,26,0,1
juzwcuujct,26,0,1
cialylqcgc,26,0,1
xvdauljggu,26,0,1
cettmjymtv,26,0,1
oaicyjozwj,26,0,1
veelxcedyf,26,0,1
xnnwvkehoa,26,0,1
ikkmuiiruy,26,0,1
mjmlrlktwb,26,0,1
coqhxgxywi,26,0,1
rijxqzikfy,26,0,1
hrrzvgkxoq,26,0,1
dwujlhmhpr,26,0,1
ynrjlhhaew,26,0,1
gseahmswhb,26,0,1
jtsjrmzvtn,26,0,1
noeuzebnhz,26,0,1
teipcdirga,26,0,1
wwozdpgbuy,26,0,1
avcbivryff,26,0,1
zpeqhvhnir,26,0,1
bgkxgykxgh,26,0,1
trzpaxhgsh,26,0,1
vyagqqkbqu,26,0,1
vjjyxdexpy,26,0,1
wnruxrjrcb,26,0,1
